Id,Time,heart_rate,steps,calories
2022484408,2016-04-09 12:00:00,74.20266666666667,154.0,87.0
2022484408,2016-04-09 13:00:00,82.36802030456853,744.0,114.0
2022484408,2016-04-09 14:00:00,74.90274314214464,234.0,87.0
2022484408,2016-04-09 15:00:00,75.88489208633094,430.0,99.0
2022484408,2016-04-09 16:00:00,88.37062937062937,1455.0,172.0
2022484408,2016-04-09 17:00:00,79.10397553516819,483.0,118.0
2022484408,2016-04-09 18:00:00,79.63764044943821,219.0,99.0
2022484408,2016-04-09 19:00:00,82.93537414965986,378.0,107.0
2022484408,2016-04-10 07:00:00,93.27272727272727,26.0,68.0
2022484408,2016-04-10 08:00:00,85.1804008908686,926.0,160.0
2022484408,2016-04-10 09:00:00,91.90950226244344,1438.0,200.0
2022484408,2016-04-10 10:00:00,87.56354916067146,912.0,167.0
2022484408,2016-04-10 11:00:00,89.83216783216783,1115.0,182.0
2022484408,2016-04-10 12:00:00,79.44080604534005,896.0,139.0
2022484408,2016-04-10 13:00:00,78.49638554216868,716.0,132.0
2022484408,2016-04-10 14:00:00,78.38083538083538,652.0,128.0
2022484408,2016-04-10 15:00:00,74.94086021505376,274.0,96.0
2022484408,2016-04-10 16:00:00,84.93457943925233,987.0,166.0
2022484408,2016-04-10 17:00:00,65.38832487309645,352.0,94.0
2022484408,2016-04-10 18:00:00,66.8586956521739,165.0,83.0
2022484408,2016-04-10 19:00:00,82.78571428571429,1522.0,155.0
2022484408,2016-04-10 20:00:00,64.52816901408451,24.0,66.0
2022484408,2016-04-11 08:00:00,76.29652351738241,953.0,144.0
2022484408,2016-04-11 09:00:00,122.65503080082135,1610.0,400.0
2022484408,2016-04-11 10:00:00,79.2375296912114,635.0,128.0
2022484408,2016-04-11 11:00:00,73.64637002341921,1294.0,127.0
2022484408,2016-04-11 12:00:00,79.75757575757575,853.0,151.0
2022484408,2016-04-11 13:00:00,75.0945945945946,680.0,118.0
2022484408,2016-04-11 14:00:00,88.70823529411764,1374.0,183.0
2022484408,2016-04-11 15:00:00,74.78010471204189,518.0,118.0
2022484408,2016-04-11 16:00:00,85.03589743589744,715.0,125.0
2022484408,2016-04-11 17:00:00,80.56973293768546,923.0,141.0
2022484408,2016-04-11 18:00:00,72.08542713567839,279.0,98.0
2022484408,2016-04-11 19:00:00,67.99455040871935,137.0,74.0
2022484408,2016-04-11 20:00:00,72.41605839416059,135.0,76.0
2022484408,2016-04-12 07:00:00,83.2,847.0,136.0
2022484408,2016-04-12 08:00:00,68.56200527704486,334.0,99.0
2022484408,2016-04-12 09:00:00,66.40469973890339,243.0,90.0
2022484408,2016-04-12 10:00:00,106.7160751565762,5243.0,369.0
2026352035,2016-04-02 00:00:00,62.263565891472865,0.0,47.0
2026352035,2016-04-02 01:00:00,70.84883720930233,0.0,47.0
2026352035,2016-04-02 02:00:00,69.66666666666667,0.0,47.0
2347167796,2016-03-29 00:00:00,69.2523076923077,25.0,61.0
2347167796,2016-03-29 01:00:00,65.98245614035088,0.0,57.0
2347167796,2016-03-29 02:00:00,67.34375,0.0,57.0
2347167796,2016-03-29 03:00:00,62.75,0.0,57.0
2347167796,2016-03-29 04:00:00,60.51465798045603,6.0,58.0
2347167796,2016-03-29 05:00:00,60.3405572755418,0.0,57.0
2347167796,2016-03-29 06:00:00,71.28804347826087,380.0,87.0
2347167796,2016-03-29 07:00:00,85.6297071129707,2995.0,199.0
2347167796,2016-03-29 08:00:00,84.45413870246085,1066.0,130.0
2347167796,2016-03-29 09:00:00,74.5525,126.0,72.0
2347167796,2016-03-29 10:00:00,67.1,79.0,73.0
2347167796,2016-03-29 11:00:00,67.55696202531645,144.0,78.0
2347167796,2016-03-29 12:00:00,68.50909090909092,123.0,73.0
2347167796,2016-03-29 13:00:00,87.1170634920635,2210.0,177.0
2347167796,2016-03-29 14:00:00,75.03667481662592,84.0,72.0
2347167796,2016-03-29 15:00:00,72.04842615012106,220.0,85.0
2347167796,2016-03-29 16:00:00,65.39141414141415,83.0,68.0
2347167796,2016-03-29 17:00:00,67.0909090909091,190.0,78.0
2347167796,2016-03-29 18:00:00,82.51843817787419,1289.0,137.0
2347167796,2016-03-29 19:00:00,69.41176470588235,88.0,66.0
2347167796,2016-03-29 20:00:00,70.07361963190183,15.0,65.0
2347167796,2016-03-29 21:00:00,71.55529411764707,1136.0,120.0
2347167796,2016-03-29 22:00:00,59.3186119873817,13.0,60.0
2347167796,2016-03-29 23:00:00,61.17056856187291,0.0,57.0
2347167796,2016-03-30 00:00:00,59.735593220338984,0.0,57.0
2347167796,2016-03-30 01:00:00,57.93134328358209,0.0,57.0
2347167796,2016-03-30 02:00:00,57.93712574850299,0.0,57.0
2347167796,2016-03-30 03:00:00,58.65886287625418,0.0,57.0
2347167796,2016-03-30 04:00:00,58.19875776397515,0.0,57.0
2347167796,2016-03-30 05:00:00,56.635820895522386,21.0,60.0
2347167796,2016-03-30 06:00:00,59.779310344827586,32.0,62.0
2347167796,2016-03-30 07:00:00,76.18275862068965,135.0,76.0
2347167796,2016-03-30 08:00:00,90.32250580046404,1244.0,160.0
2347167796,2016-03-30 09:00:00,85.92561983471074,77.0,99.0
2347167796,2016-03-30 10:00:00,74.7892030848329,62.0,91.0
2347167796,2016-03-30 11:00:00,89.125,88.0,119.0
2347167796,2016-03-30 12:00:00,70.18717948717949,446.0,93.0
2347167796,2016-03-30 13:00:00,68.67624020887729,135.0,74.0
2347167796,2016-03-30 14:00:00,71.45584725536993,114.0,74.0
2347167796,2016-03-30 15:00:00,72.140625,379.0,90.0
2347167796,2016-03-30 16:00:00,68.18357487922705,96.0,74.0
2347167796,2016-03-30 17:00:00,65.95612009237875,256.0,81.0
2347167796,2016-03-30 18:00:00,89.29335793357933,2998.0,219.0
2347167796,2016-03-30 19:00:00,72.14790286975717,1169.0,112.0
2347167796,2016-03-30 20:00:00,70.09156626506024,180.0,76.0
2347167796,2016-03-30 21:00:00,83.91525423728814,1658.0,146.0
2347167796,2016-03-30 22:00:00,83.16859122401847,1443.0,132.0
2347167796,2016-03-30 23:00:00,80.84319526627219,0.0,63.0
2347167796,2016-03-31 00:00:00,74.33815028901734,7.0,58.0
2347167796,2016-03-31 01:00:00,64.73993808049535,0.0,57.0
2347167796,2016-03-31 02:00:00,62.83510638297872,0.0,57.0
2347167796,2016-03-31 03:00:00,60.89795918367347,0.0,56.0
2347167796,2016-03-31 04:00:00,58.09872611464968,0.0,57.0
2347167796,2016-03-31 05:00:00,58.27428571428572,6.0,58.0
2347167796,2016-03-31 06:00:00,61.54984894259819,0.0,57.0
2347167796,2016-03-31 07:00:00,80.52475247524752,339.0,94.0
2347167796,2016-03-31 08:00:00,81.46608315098469,988.0,120.0
2347167796,2016-03-31 09:00:00,73.08762886597938,31.0,66.0
2347167796,2016-03-31 10:00:00,72.30607966457023,850.0,116.0
2347167796,2016-03-31 11:00:00,64.46410256410256,22.0,64.0
2347167796,2016-03-31 12:00:00,67.47,160.0,80.0
2347167796,2016-03-31 13:00:00,74.12039312039312,356.0,89.0
2347167796,2016-03-31 14:00:00,68.45024875621891,120.0,73.0
2347167796,2016-03-31 15:00:00,67.70619946091644,49.0,63.0
2347167796,2016-03-31 16:00:00,68.31088082901555,200.0,77.0
2347167796,2016-03-31 17:00:00,70.19424460431655,402.0,95.0
2347167796,2016-03-31 18:00:00,91.2536231884058,1696.0,173.0
2347167796,2016-03-31 19:00:00,80.23361823361823,474.0,101.0
2347167796,2016-03-31 20:00:00,76.54666666666667,710.0,108.0
2347167796,2016-03-31 21:00:00,76.12328767123287,350.0,94.0
2347167796,2016-03-31 22:00:00,66.1454005934718,0.0,58.0
2347167796,2016-03-31 23:00:00,65.80177514792899,0.0,57.0
2347167796,2016-04-01 00:00:00,64.86376811594202,26.0,60.0
2347167796,2016-04-01 01:00:00,61.05882352941177,0.0,57.0
2347167796,2016-04-01 02:00:00,59.72093023255814,0.0,57.0
2347167796,2016-04-01 03:00:00,58.935103244837755,0.0,57.0
2347167796,2016-04-01 04:00:00,58.59011627906977,0.0,57.0
2347167796,2016-04-01 05:00:00,60.11076923076923,0.0,57.0
2347167796,2016-04-01 06:00:00,66.855421686747,90.0,68.0
2347167796,2016-04-01 07:00:00,83.63655913978495,2559.0,181.0
2347167796,2016-04-01 08:00:00,78.60348583877996,1306.0,137.0
2347167796,2016-04-01 09:00:00,69.95275590551181,58.0,66.0
2347167796,2016-04-01 10:00:00,69.05011933174224,289.0,86.0
2347167796,2016-04-01 11:00:00,66.4225721784777,199.0,77.0
2347167796,2016-04-01 12:00:00,66.72093023255815,223.0,83.0
2347167796,2016-04-01 13:00:00,79.20560747663552,1216.0,126.0
2347167796,2016-04-01 14:00:00,72.1217183770883,130.0,71.0
2347167796,2016-04-01 15:00:00,70.55023923444976,199.0,79.0
2347167796,2016-04-01 16:00:00,69.6722891566265,204.0,84.0
2347167796,2016-04-01 17:00:00,64.28292682926829,189.0,71.0
2347167796,2016-04-01 18:00:00,73.37892376681614,1066.0,120.0
2347167796,2016-04-01 19:00:00,69.44132653061224,141.0,71.0
2347167796,2016-04-01 20:00:00,73.83816425120773,147.0,76.0
2347167796,2016-04-01 22:00:00,65.49077490774907,12.0,61.0
2347167796,2016-04-01 23:00:00,70.43882978723404,274.0,79.0
2347167796,2016-04-02 00:00:00,70.76993865030674,29.0,61.0
2347167796,2016-04-02 01:00:00,76.6094674556213,0.0,57.0
2347167796,2016-04-02 02:00:00,77.33114754098361,0.0,57.0
2347167796,2016-04-02 03:00:00,75.33923303834808,0.0,57.0
2347167796,2016-04-02 04:00:00,70.66369047619048,16.0,59.0
2347167796,2016-04-02 05:00:00,70.25730994152046,0.0,57.0
2347167796,2016-04-02 06:00:00,70.80246913580247,0.0,57.0
2347167796,2016-04-02 07:00:00,68.74117647058823,7.0,59.0
2347167796,2016-04-02 08:00:00,73.34278959810875,387.0,88.0
2347167796,2016-04-02 09:00:00,84.85208333333334,1154.0,136.0
2347167796,2016-04-02 10:00:00,113.70223752151463,5386.0,336.0
2347167796,2016-04-02 11:00:00,84.11883408071749,730.0,121.0
2347167796,2016-04-02 12:00:00,82.87261146496816,1065.0,141.0
2347167796,2016-04-02 13:00:00,79.87323943661971,504.0,91.0
2347167796,2016-04-02 14:00:00,81.81670533642692,446.0,106.0
2347167796,2016-04-02 15:00:00,81.86089238845145,564.0,116.0
2347167796,2016-04-02 16:00:00,86.40506329113924,1037.0,138.0
2347167796,2016-04-02 17:00:00,88.90380761523046,1368.0,144.0
2347167796,2016-04-02 18:00:00,87.12421052631579,1670.0,155.0
2347167796,2016-04-02 19:00:00,78.80348258706468,170.0,80.0
2347167796,2016-04-02 20:00:00,82.49643705463183,397.0,97.0
2347167796,2016-04-02 21:00:00,85.00450450450451,481.0,108.0
2347167796,2016-04-02 22:00:00,75.73170731707317,35.0,61.0
2347167796,2016-04-02 23:00:00,73.16129032258064,13.0,59.0
2347167796,2016-04-03 00:00:00,69.66871165644172,28.0,64.0
2347167796,2016-04-03 01:00:00,68.83174603174604,0.0,57.0
2347167796,2016-04-03 02:00:00,66.38278931750742,0.0,56.0
2347167796,2016-04-03 03:00:00,65.55016181229773,0.0,57.0
2347167796,2016-04-03 04:00:00,64.64161849710983,0.0,56.0
2347167796,2016-04-03 05:00:00,62.30246913580247,0.0,57.0
2347167796,2016-04-03 06:00:00,62.03151862464183,0.0,57.0
2347167796,2016-04-03 07:00:00,63.71559633027523,18.0,59.0
2347167796,2016-04-03 08:00:00,77.03105590062111,14.0,63.0
2347167796,2016-04-03 09:00:00,78.47513812154696,648.0,108.0
2347167796,2016-04-03 10:00:00,73.74311926605505,456.0,95.0
2347167796,2016-04-03 11:00:00,81.53004291845494,1170.0,132.0
2347167796,2016-04-03 12:00:00,70.95755968169762,124.0,68.0
2347167796,2016-04-03 13:00:00,77.67076167076166,315.0,105.0
2347167796,2016-04-03 14:00:00,73.44366197183099,494.0,98.0
2347167796,2016-04-03 15:00:00,83.40855106888361,411.0,103.0
2347167796,2016-04-03 16:00:00,96.75342465753425,575.0,147.0
2347167796,2016-04-03 17:00:00,77.88471849865952,62.0,70.0
2347167796,2016-04-03 18:00:00,81.32489451476793,912.0,128.0
2347167796,2016-04-03 19:00:00,81.88683127572017,992.0,137.0
2347167796,2016-04-03 20:00:00,79.82045454545455,563.0,107.0
2347167796,2016-04-03 21:00:00,78.36220472440945,691.0,97.0
2347167796,2016-04-03 22:00:00,71.7344262295082,0.0,57.0
2347167796,2016-04-03 23:00:00,68.31446540880503,12.0,60.0
2347167796,2016-04-04 00:00:00,63.55485893416928,0.0,57.0
2347167796,2016-04-04 01:00:00,64.275,0.0,57.0
2347167796,2016-04-04 02:00:00,63.778481012658226,0.0,57.0
2347167796,2016-04-04 03:00:00,62.602523659305994,0.0,57.0
2347167796,2016-04-04 04:00:00,63.2753164556962,0.0,57.0
2347167796,2016-04-04 05:00:00,63.511538461538464,14.0,61.0
2347167796,2016-04-04 06:00:00,68.86833855799372,142.0,72.0
2347167796,2016-04-04 07:00:00,94.96825396825396,141.0,75.0
2347167796,2016-04-04 08:00:00,81.14442013129103,1120.0,126.0
2347167796,2016-04-04 09:00:00,73.79052369077307,9.0,64.0
2347167796,2016-04-04 10:00:00,71.62052505966587,140.0,74.0
2347167796,2016-04-04 11:00:00,68.90697674418605,68.0,67.0
2347167796,2016-04-04 12:00:00,72.79702970297029,513.0,94.0
2347167796,2016-04-04 13:00:00,83.06237006237006,1633.0,145.0
2347167796,2016-04-04 14:00:00,75.67418546365914,86.0,71.0
2347167796,2016-04-04 15:00:00,70.6256830601093,41.0,63.0
2347167796,2016-04-04 16:00:00,73.12,227.0,85.0
2347167796,2016-04-04 17:00:00,73.42231947483589,479.0,102.0
2347167796,2016-04-04 18:00:00,81.35555555555555,801.0,109.0
2347167796,2016-04-04 19:00:00,77.02619047619048,409.0,100.0
2347167796,2016-04-04 20:00:00,98.10556621880998,2325.0,208.0
2347167796,2016-04-04 21:00:00,101.21933962264151,2096.0,184.0
2347167796,2016-04-04 22:00:00,77.02114803625378,0.0,57.0
2347167796,2016-04-04 23:00:00,75.2542372881356,10.0,58.0
2347167796,2016-04-05 00:00:00,69.52071005917159,20.0,60.0
2347167796,2016-04-05 01:00:00,64.378612716763,7.0,59.0
2347167796,2016-04-05 02:00:00,66.33231707317073,0.0,57.0
2347167796,2016-04-05 03:00:00,65.54005934718101,0.0,57.0
2347167796,2016-04-05 04:00:00,64.079754601227,0.0,57.0
2347167796,2016-04-05 05:00:00,61.34023668639053,0.0,57.0
2347167796,2016-04-05 06:00:00,62.63428571428572,7.0,59.0
2347167796,2016-04-05 07:00:00,79.08915662650602,401.0,102.0
2347167796,2016-04-05 08:00:00,84.70883534136546,1222.0,140.0
2347167796,2016-04-05 09:00:00,77.38148984198645,105.0,74.0
2347167796,2016-04-05 10:00:00,73.8578431372549,114.0,75.0
2347167796,2016-04-05 11:00:00,73.19369369369369,420.0,90.0
2347167796,2016-04-05 12:00:00,77.36585365853658,772.0,107.0
2347167796,2016-04-05 13:00:00,72.97601918465227,214.0,80.0
2347167796,2016-04-05 14:00:00,83.26851851851852,734.0,108.0
2347167796,2016-04-05 15:00:00,73.73246753246754,63.0,71.0
2347167796,2016-04-05 16:00:00,73.3562340966921,164.0,74.0
2347167796,2016-04-05 17:00:00,72.18139534883721,276.0,83.0
2347167796,2016-04-05 18:00:00,88.35814889336017,1070.0,130.0
2347167796,2016-04-05 19:00:00,80.67811158798283,688.0,109.0
2347167796,2016-04-05 20:00:00,92.68034557235421,1734.0,160.0
2347167796,2016-04-05 21:00:00,89.87920792079208,2000.0,160.0
2347167796,2016-04-05 22:00:00,73.18481012658228,87.0,68.0
2347167796,2016-04-05 23:00:00,70.7159090909091,13.0,59.0
2347167796,2016-04-06 00:00:00,72.91253644314868,0.0,57.0
2347167796,2016-04-06 01:00:00,74.27826086956522,0.0,57.0
2347167796,2016-04-06 02:00:00,65.98382749326146,15.0,60.0
2347167796,2016-04-06 03:00:00,67.10818713450293,0.0,57.0
2347167796,2016-04-06 04:00:00,67.36811594202898,0.0,57.0
2347167796,2016-04-06 05:00:00,63.129411764705885,0.0,57.0
2347167796,2016-04-06 06:00:00,64.08591065292096,6.0,58.0
2347167796,2016-04-06 07:00:00,96.48101265822785,2709.0,211.0
2347167796,2016-04-06 08:00:00,78.83185840707965,1223.0,128.0
2347167796,2016-04-06 09:00:00,70.42821782178218,152.0,73.0
2347167796,2016-04-06 10:00:00,68.5798319327731,104.0,70.0
2347167796,2016-04-06 11:00:00,68.64054054054054,57.0,68.0
2347167796,2016-04-06 12:00:00,67.93861892583121,149.0,73.0
2347167796,2016-04-06 13:00:00,77.31621621621622,462.0,94.0
2347167796,2016-04-06 14:00:00,72.04120879120879,196.0,71.0
2347167796,2016-04-06 15:00:00,73.1566265060241,100.0,71.0
2347167796,2016-04-06 16:00:00,68.93384223918575,76.0,71.0
2347167796,2016-04-06 17:00:00,67.60891089108911,262.0,76.0
2347167796,2016-04-06 18:00:00,88.81467181467181,2231.0,181.0
2347167796,2016-04-06 19:00:00,90.28747433264887,2959.0,197.0
2347167796,2016-04-06 20:00:00,76.1025,106.0,69.0
2347167796,2016-04-06 21:00:00,78.61519607843137,211.0,79.0
2347167796,2016-04-06 22:00:00,73.89393939393939,89.0,67.0
2347167796,2016-04-07 07:00:00,83.82051282051282,299.0,95.0
2347167796,2016-04-07 08:00:00,85.09002433090025,1015.0,122.0
2347167796,2016-04-07 09:00:00,84.2961038961039,148.0,84.0
2347167796,2016-04-07 10:00:00,72.00256410256411,142.0,77.0
2347167796,2016-04-07 11:00:00,81.79166666666667,213.0,87.0
2347167796,2016-04-07 12:00:00,94.37007874015748,655.0,133.0
2347167796,2016-04-07 13:00:00,95.04750593824228,1572.0,168.0
2347167796,2016-04-07 14:00:00,92.92713567839196,373.0,117.0
2347167796,2016-04-07 15:00:00,89.55754475703324,96.0,100.0
2347167796,2016-04-07 16:00:00,96.91116751269035,241.0,132.0
2347167796,2016-04-07 17:00:00,75.50611246943765,419.0,95.0
2347167796,2016-04-07 18:00:00,90.28629856850716,1278.0,145.0
2347167796,2016-04-07 19:00:00,105.48637316561845,1837.0,220.0
2347167796,2016-04-07 20:00:00,82.30731707317074,227.0,90.0
2347167796,2016-04-07 21:00:00,81.18798955613578,681.0,94.0
2347167796,2016-04-07 22:00:00,84.72609819121448,1124.0,128.0
2347167796,2016-04-07 23:00:00,75.04731861198738,0.0,57.0
2347167796,2016-04-08 00:00:00,76.36024844720497,0.0,57.0
2347167796,2016-04-08 01:00:00,73.72700296735906,0.0,57.0
2347167796,2016-04-08 02:00:00,68.41329479768787,0.0,57.0
2347167796,2016-04-08 03:00:00,70.30746268656716,0.0,57.0
2347167796,2016-04-08 04:00:00,67.2797619047619,0.0,57.0
2347167796,2016-04-08 05:00:00,63.98245614035088,0.0,57.0
2347167796,2016-04-08 06:00:00,64.88581314878893,13.0,59.0
2347167796,2016-04-08 07:00:00,83.67441860465117,481.0,104.0
2347167796,2016-04-08 08:00:00,86.06581740976645,897.0,123.0
2347167796,2016-04-08 09:00:00,75.51168224299066,338.0,86.0
2347167796,2016-04-08 10:00:00,71.98800959232614,160.0,78.0
2347167796,2016-04-08 11:00:00,69.24817518248175,124.0,78.0
2347167796,2016-04-08 12:00:00,71.5569306930693,404.0,91.0
2347167796,2016-04-08 13:00:00,80.69484536082474,1523.0,139.0
2347167796,2016-04-08 14:00:00,72.83689839572193,108.0,68.0
2347167796,2016-04-08 15:00:00,77.88321167883211,450.0,97.0
2347167796,2016-04-08 16:00:00,76.8849765258216,302.0,89.0
2347167796,2016-04-08 17:00:00,65.38520408163265,53.0,66.0
2347167796,2016-04-08 18:00:00,82.87858719646799,1541.0,147.0
2347167796,2016-04-08 19:00:00,81.49220489977728,934.0,128.0
2347167796,2016-04-08 20:00:00,84.60048426150121,647.0,112.0
2347167796,2016-04-08 21:00:00,91.26229508196721,2026.0,161.0
2347167796,2016-04-08 22:00:00,73.02791878172589,179.0,77.0
2347167796,2016-04-08 23:00:00,75.34375,29.0,61.0
